"選択された条件"
"表示銘柄件数：356件"
""
"銘柄区分","銘柄コード","銘柄名","連動指標カテゴリ","連動指標","株価(円)","前日比(％)","売買代金(千円)","出来高","分配金利回り(％)","権利付最終日","信託報酬(％)","ファンド概要","信託報酬詳細"
"ETF","1571","ＮＥＸＴ　ＦＵＮＤＳ　日経平均インバース・インデックス連動型上場投信","インバース","日経平均インバース・インデックス","599","0.00","271,830","454,298","0.00","2025/05/16","0.800","円建ての短期公社債等の短期有価証券を中心に、コールローン等にも投資するとともに、対象先物取引（対象先物取引ならびに対象株式等および対象指数連動投資信託証券の売買をあわせて）等を行う。日々の騰落率を日経平均株価の騰落率のー１（マイナス１）倍として計算された日経平均インバース・インデックスに連動する投資成果を目指す。外貨建資産への投資にあたっては、為替ヘッジを行う。","-"
"ETF","1573","中国Ｈ株ベア上場投信","インバース","ハンセン中国企業株指数","11,650","1.13","9,310","800","0.00","2024/12/02","0.850","ハンセン中国企業株ショート指数（ハンセン中国企業株指数（配当込）の前日比変動率をインバース（ー１倍）した指数）を対象指標とし、株価指数先物取引などのデリバティブ取引を利用することにより、円換算した対象指標に連動する投資成果を目指す。当該株価指数先物取引の利用においては、売り建て総額が純資産総額に対してほぼ同額になるように調整を行う。外貨建資産については、為替ヘッジを行なうことがある。","-"
"ETF","1580","日経平均ベア上場投信","インバース","日経平均インバース・インデックス","1,591","-0.09","141,229","88,840","0.00","2025/02/18","0.750","日経平均インバース･インデックスを対象指標とし、基準価額の変動率を対象指標の変動率に一致させることを目指して、株価指数先物取引などのデリバティブ取引を利用する。当該取引の売り建て総額が純資産総額に対してほぼ同額になるように調整を行う。外貨建資産への投資は行わない。","-"
"ETN","2032","ＮＥＸＴ　ＮＯＴＥＳ　香港ハンセン・ベア　ＥＴＮ","インバース","ハンセン指数・ショートインデックス ","8,937","0.97","848","95","-","-","-","-","-"
"ETN","2034","ＮＥＸＴ　ＮＯＴＥＳ　韓国ＫＯＳＰＩ・ベア　ＥＴＮ","インバース","韓国総合株価指数200（先物）・インバースインデックス ","7,450","1.22","458","62","-","-","-","-","-"
"ETN","2037","ＮＥＸＴ　ＮＯＴＥＳ　金先物　ベア　ＥＴＮ","インバース","日経・東商取金インバース指数","2,771","-0.25","169","61","-","-","-","-","-"
"ETN","2039","ＮＥＸＴ　ＮＯＴＥＳ　ドバイ原油先物　ベア　ＥＴＮ","インバース","日経・東商取原油インバース指数","1,001","-1.48","22,624","22,583","-","-","-","-","-"
"ETN","2041","ＮＥＸＴ　ＮＯＴＥＳ　ＮＹダウ・ベア・ドルヘッジ　ＥＴＮ","インバース","ダウ･ジョーンズ工業株価平均 インバースインデックス","2,436","0.08","21,174","8,696","-","-","-","-","-"
"ETN","2047","ＮＥＸＴ　ＮＯＴＥＳ　インドＮｉｆｔｙ・ベア　ＥＴＮ","インバース","Nifty デイリーインバースインデックス（トータルリターン）","3,290","-0.90","102","31","-","-","-","-","-"
"ETF","2842","ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００インバース","インバース","NASDAQ100 インバース指数","18,895","0.03","52,646","2,785","0.00","2024/09/06","0.750","主として、米国の株価指数先物取引を売建てるとともに、残存期間の短い日本の債券および米国の債券ならびに「ダイワ･マネー･マザーファンド」の受益証券に投資し、信託財産の１口当たりの純資産額の変動率をＮＡＳＤＡＱ１００インバース指数の変動率に一致させることをめざす。株価指数先物取引の売建玉の時価総額の合計額が、原則として、信託財産の純資産総額と同程度になるように調整を行う。為替変動リスクを低減するため、為替ヘッジを行う。","-"
"ETF","133A","グローバルＸ　超短期米国債　ＥＴＦ","先進国","Solactive1-3 month US T-Bill Index （円換算）","997","0.00","4,830","4,832","1.20","2024/09/19","0.025","信託財産の１口当たりの純資産額の変動率を「Ｓｏｌａｃｔｉｖｅ　１ー３　ｍｏｎｔｈ　ＵＳ　ＴーＢｉｌｌ　Ｉｎｄｅｘ（円換算ベース）」の変動率に一致させることを目的として、米国籍の上場投資信託「Ｇｌｏｂａｌ　Ｘ　１ー３　Ｍｏｎｔｈ　ＴーＢｉｌｌ　ＥＴＦ」の受益証券に投資する。対象指数との連動性を高めるため、債券先物取引等を利用する場合がある。為替変動リスクを回避するための為替ヘッジは原則として行わない。","0.0975%(税込)程度"
"ETF","140A","ｉＦｒｅｅＥＴＦ　米国１０年国債先物インバース","先進国","S&P10 年米国債先物インバース（エクセスリターン）","1,947","0.05","2","1","0.00","2024/10/08","0.450","主として、米国１０年国債先物取引を売建てるとともに、残存期間の短い日本の債券および米国の債券ならびに「ダイワ･マネー･マザーファンド」の受益証券に投資し、信託財産の１口当たりの純資産額の変動率を「Ｓ＆Ｐ１０年米国債先物インバース指数」の変動率に一致させることをめざす。米国１０年国債先物取引の売建玉の時価総額が、原則として、信託財産の純資産総額と同程度になるように調整を行う。為替変動リスクを低減するため、為替ヘッジを行う。","-"
"ETF","1482","ｉシェアーズ・コア　米国債７－１０年　ＥＴＦ（為替ヘッジあり）","先進国","シティ米国債 7-10 年セレクト・インデックス","1,752","0.00","80,466","45,935","2.68","2024/10/09","0.140","残存期間が７年以上１０年未満の米国の国債への投資を通じて、FTSE米国債７ー１０年セレクト・インデックス（国内投信用　円ヘッジ円ベース）の動きに高位に連動する投資成果を目指す。外貨建資産については、原則として為替ヘッジにより為替変動リスクの低減を図ることを基本とする。効率的な運用を目的として、米国債先物取引等を利用することがある。","-"
"ETF","1486","上場インデックスファンド米国債券（為替ヘッジなし）","先進国","S&P 米国債7-10年指数（TTM、円建て）","23,340","0.21","258,698","11,072","3.68","2025/01/08","0.095","主として、「米国債券インデックスファンド・為替ヘッジなし（適格機関投資家向け）」への投資を通じて、米国の債券に投資し、Ｓ＆Ｐ米国債７ー１０年指数（ＴＴＭ、円建て）の動きに連動する投資成果を目指して運用を行なう。Ｓ＆Ｐ米国債７ー１０年指数（ＴＴＭ、円建て）に採用されていない債券についても、国際機関債など信用力が相対的に高い債券に投資を行う場合がある。「マネー・アカウント・マザーファンド」にも投資する。","0.176%(税抜0.16%)程度"
"ETF","1487","上場インデックスファンド米国債券（為替ヘッジあり）","先進国","S&P 米国債7-10年指数（TTM、円建て、円ヘッジ）","13,440","-0.04","657,820","48,945","2.34","2025/01/08","0.095","主として、「米国債券インデックスファンド・為替ヘッジあり（適格機関投資家向け）」への投資を通じて、米国の債券に投資し、Ｓ＆Ｐ米国債７ー１０年指数（ＴＴＭ、円建て、円ヘッジ）の動きに連動する投資成果を目指して運用を行なう。Ｓ＆Ｐ米国債７ー１０年指数（ＴＴＭ、円建て、円ヘッジ）に採用されていない債券についても、国際機関債など信用力が相対的に高い債券に投資を行なう場合がある。外貨建資産への投資にあたっては、為替変動リスクの低減を図るため、原則として対円での為替ヘッジを行なう。「マネー・アカウント・マザーファンド」にも投資する。","0.176%(税抜0.16%)程度"
"ETF","1496","ｉシェアーズ　米ドル建て投資適格社債　ＥＴＦ（為替ヘッジあり）","先進国","iシェアーズ　米ドル建て投資適格社債 ETF（為替ヘッジあり）","1,863","0.00","51,812","27,867","4.19","2024/10/09","0.280","米ドル建て投資適格社債市場に投資を行い、Ｍａｒｋｉｔ　ｉＢｏｘｘ　米ドル建てリキッド投資適格指数（ＴＴＭ円ヘッジ付き）の動きに高位に連動する投資成果を目指す。外貨建資産については、原則として為替ヘッジにより為替変動リスクの低減を図ることを基本とする。効率的な運用を目的として、先物取引等を利用することがある。","-"
"ETF","1497","ｉシェアーズ　米ドル建てハイイールド社債　ＥＴＦ（為替ヘッジあり）","先進国","iシェアーズ　米ドル建てハイイールド社債 ETF（為替ヘッジあり）","1,882","0.00","39,450","21,069","5.69","2024/10/09","0.580","米ドル建てハイイールド社債市場に投資を行い、Ｍａｒｋｉｔ　ｉＢｏｘｘ　米ドル建てリキッド･ハイイールド指数（ＴＴＭ円ヘッジ付き）の動きに高位に連動する投資成果を目指す。外貨建資産については、原則として為替ヘッジにより為替変動リスクの低減を図ることを基本とする。効率的な運用を目的として、先物取引等を利用することがある。","-"
"ETF","1545","ＮＥＸＴ　ＦＵＮＤＳ　ＮＡＳＤＡＱ－１００（為替ヘッジなし）連動型上場投信","先進国","The NASDAQ-100 Index（NASDAQ-100指数）","28,825","0.00","464,513","16,064","0.46","2025/08/06","0.200","ＮＡＳＤＡＱー１００指数に採用されているまたは採用が決定された銘柄の株式（ＤＲ（預託証書）を含む）に投資を行い、日本円換算したＮＡＳＤＡＱー１００指数に連動する投資成果を目指します。原則として為替ヘッジを行わない。","-"
"ETF","1546","ＮＥＸＴ　ＦＵＮＤＳ　ダウ・ジョーンズ工業株３０種平均株価（為替ヘッジなし）連動","先進国","ダウ・ジョーンズ工業株30種平均株価","59,050","0.05","26,629","450","1.16","2025/08/06","0.300","主としてダウ･ジョーンズ工業株３０種平均株価指数に採用されているまたは採用が決定された銘柄の株式に投資を行い、日本円換算したダウ･ジョーンズ工業株３０種平均株価指数に連動する投資成果を目指します。原則として為替ヘッジを行わない。","-"
"ETF","1547","上場インデックスファンド米国株式（Ｓ＆Ｐ５００）","先進国","S&P500指数","9,001","0.19","341,647","37,860","0.97","2025/01/16","0.060","信託財産の１口あたりの純資産額の変動率を円換算したＳ＆Ｐ５００指数の変動率に一致させることをめざして、主として「インデックスファンドＵＳ株式（適格機関投資家向け）」の一部またはすべてに投資を行う。原則として為替ヘッジを行わない。「マネー･アカウント･マザーファンド」にも投資する。","0.165%(税抜0.15%)程度"
"ETF","1550","ＭＡＸＩＳ　海外株式（ＭＳＣＩコクサイ）上場投信","先進国","MSCI KOKUSAI（コクサイ）インデックス","5,543","-0.09","6,617","1,190","1.36","2024/12/04","0.150","「外国株式インデックスマザーファンド」受益証券を主要投資対象とする。信託財産の１口当たりの純資産額の変動率をＭＳＣＩコクサイ･インデックスを円換算した値の変動率に一致させることを目的とする。株式に直接投資することがある。原則として為替ヘッジを行わない。","0.275%(税込)程度"
"ETF","1554","上場インデックスファンド世界株式（ＭＳＣＩ　ＡＣＷＩ）除く日本","先進国","MSCI ACWI ex Japanインデックス","4,607","0.15","10,922","2,360","1.29","2025/01/16","0.150","信託財産の１口あたりの純資産額の変動率を円換算したＭＳＣＩ　ＡＣＷＩ　ｅｘ　Ｊａｐａｎインデックスの変動率に一致させることをめざして、主として別に定める投資信託証券の一部またはすべてに投資を行う。「マネー･アカウント･マザーファンド」受益証券にも投資する。原則として為替ヘッジを行わない。","0.264%(税抜0.24%)程度"
"ETF","1555","上場インデックスファンド豪州リート（Ｓ＆Ｐ／ＡＳＸ２００　Ａ－ＲＥＩＴ）","先進国","S&P/ASX200 A-REIT指数","2,286","-0.20","4,972","2,170","2.31","2024/09/06","0.350","信託財産の１口あたりの純資産額の変動率を円換算したＳ＆Ｐ／ＡＳＸ２００　ＡーＲＥＩＴ指数の変動率に一致させることをめざして、主として別に定める投資信託証券の一部またはすべてに投資を行う。「マネー･アカウント･マザーファンド」受益証券にも投資する。実質外貨建資産については、原則として為替ヘッジを行わない。","0.495%(税抜0.45%)程度"
"ETF","1557","ＳＰＤＲ　Ｓ＆Ｐ５００　ＥＴＦ","先進国","S&P500指数","82,400","0.18","113,389","1,372","-","-","0.050","SPDR S&P 500 ETF(SPDR S&P 500 ETF Trust)は上場投資信託である。同信託はS＆P500種指数(同指数)の価格・利回りのパフォーマンスに連動する。同指数は24の独立系産業グループにわたり選択された500銘柄により構成される。同信託の投資分野には、情報技術、金融、エネルギー、医療、消費者必需品、工業、一般消費財、材料、公益事業及び電気通信サービスが含まれる。","-"
"ETF","1655","ｉシェアーズ　Ｓ＆Ｐ　５００　米国株　ＥＴＦ","先進国","S&P500(R)（TTM、円建て）","594","0.19","813,605","1,365,610","1.01","2025/02/05","0.060","米国株式市場に投資を行い、Ｓ＆Ｐ５００（税引後配当込み、ＴＴＭ、円建て）の動きに高位に連動する投資成果を目指す。外貨建資産については、原則として為替ヘッジを行わない。効率的な運用を目指して、先物取引等を利用することがある。","-"
"ETF","1656","ｉシェアーズ・コア　米国債７－１０年　ＥＴＦ","先進国","シティ米国債7-10年セレクト・インデックス（国内投信用 円ベース）","296","0.14","314,706","1,058,470","2.94","2024/10/09","0.140","主として、残存期間が７年以上１０年未満の米国の国債への投資を通じて、ＦＴＳＥ米国債７ー１０年セレクト・インデックス（国内投信用　円ベース）の動きに高位に連動する投資成果を目指す。外貨建資産については、原則として為替ヘッジを行わない。効率的な運用を目的として、先物取引等を利用することがある。","-"
"ETF","1657","ｉシェアーズ・コア　ＭＳＣＩ　先進国株（除く日本）　ＥＴＦ","先進国","ＭＳＣＩコクサイ指数（国内投信用 円建て）","4,965","-0.10","14,145","2,834","1.33","2025/02/05","0.190","日本を除く先進国の株式市場に投資を行い、ＭＳＣＩコクサイ指数（税引後配当込み、国内投信用、円建て）の動きに高位に連動する投資成果を目指す。外貨建資産については、原則として為替ヘッジを行わない。効率的な運用を目指して、先物取引等を利用することがある。","-"
"ETF","1659","ｉシェアーズ　米国リート　ＥＴＦ","先進国","FTSE NAREIT Equity REITs インデックス（TTM 円建て）","3,275","0.15","29,411","8,972","2.57","2024/11/06","0.200","ＦＴＳＥ　Ｎａｒｅｉｔ　Ｅｑｕｉｔｙ　ＲＥＩＴｓインデックス（配当込み、ＴＴＭ、円建て）の動きに高位に連動する投資成果を目指す。効率的な運用を目的として、米国の不動産投資信託市場を主要投資対象とする上場投資信託証券（ＥＴＦ）への投資を行う場合がある。外貨建資産については、原則として為替ヘッジを行わない。効率的な運用を目的として、先物取引等を利用することがある。","-"
"ETF","1677","上場インデックスファンド海外債券（ＦＴＳＥ　ＷＧＢＩ）毎月分配型","先進国","シティ世界国債インデックス（除く日本、ヘッジなし・円ベース）","55,390","0.58","6,663","120","2.27","2024/09/06","0.150","信託財産の１口あたりの純資産額の変動率をＦＴＳＥ世界国債インデックス（除く日本、ヘッジなし･円ベース）の変動率に一致させることをめざして、主として別に定める投資信託証券の一部またはすべてに投資を行う。原則として、為替変動リスクを低減するための為替取引を行わない。","0.275%(税抜0.25%)程度"
"ETF","1679","Ｓｉｍｐｌｅ－Ｘ　ＮＹダウ・ジョーンズ・インデックス上場投信","先進国","ダウ・ジョーンズ工業株30種平均株価","50,750","0.28","508","10","1.54","2024/12/04","0.150","Ｄｏｗ　Ｊｏｎｅｓ　Ｉｎｄｕｓｔｒｉａｌ　Ａｖｅｒａｇｅ （「ダウ･ジョーンズ工業株価平均」）を対象指標とし、対象指標に連動する投資成果を目指す「ダウ･ジョーンズ工業株価平均ファンド（適格機関投資家専用）」に投資を行うことにより、円換算した対象指標に連動する投資成果を目指す。原則として、為替ヘッジを行わない。また、「ＳＡＭマネー･マザーファンド」にも投資する。","0.55%(税抜0.50%)程度"
"ETF","1680","上場インデックスファンド海外先進国株式（ＭＳＣＩ－ＫＯＫＵＳＡＩ）","先進国","MSCI KOKUSAI（コクサイ）インデックス","5,708","-0.09","9,062","1,580","1.22","2025/01/16","0.150","信託財産の１口あたりの純資産額の変動率を円換算したＭＳＣＩーＫＯＫＵＳＡＩインデックスの変動率に一致させることをめざして、主として「インデックスファンド先進国株式（適格機関投資家向け）」の一部またはすべてに投資を行う。原則として為替ヘッジを行わない。「マネー・アカウント・マザーファンド」にも投資する。","0.264%(税抜0.24%)程度"
"ETF","178A","グローバルＸ　革新的優良企業　ＥＴＦ","先進国","Mirae Asset Global Innovative Bluechip Top 10+ Index （配当込み、円換算）","1,055","0.19","35,259","33,379","0.00","2024/09/19","0.375","主として海外の金融商品取引所に上場している株式に投資し、信託財産の１口当たりの純資産額の変動率をＭｉｒａｅ　Ａｓｓｅｔ　Ｇｌｏｂａｌ　Ｉｎｎｏｖａｔｉｖｅ　Ｂｌｕｅｃｈｉｐ　Ｔｏｐ　１０＋　Ｉｎｄｅｘ（配当込み）を円換算した値の変動率に一致させることをめざす。効率的な運用を行う目的で、ＥＴＦ（上場投資信託証券）、株価指数先物取引を利用することがある。このため、株式等の組入総額と株価指数先物取引等の買建玉の時価総額の合計額が、信託財産の純資産総額を超えることがある。為替変動リスクを回避するための為替ヘッジは原則として行わない。","-"
"ETF","179A","グローバルＸ　超長期米国債　ＥＴＦ（為替ヘッジあり）","先進国","ICE US Treasury 25+ Year Bond Index （円建て、円ヘッジ）","309","-0.64","1,338,931","4,327,070","0.91","2024/11/20","0.095","主として、「グローバルＸ　超長期米国債　マザーファンド」の受益証券を通じて、残存期間が２５年を超える米国国債に投資し、信託財産の１口当たりの純資産額の変動率を、ＩＣＥ　ＵＳ　Ｔｒｅａｓｕｒｙ　２５＋　Ｙｅａｒ　Ｂｏｎｄ　Ｉｎｄｅｘ　（円建て、円ヘッジ）の変動率に一致させることをめざす。マザーファンドにおいて、運用の効率化を図るため、先物取引、ＥＴＦ（上場投資信託証券）を利用することがある。このため、債券等の組入総額と先物取引等の買建玉の時価総額の合計額が、信託財産の純資産総額を超えることがある。実質組入外貨建資産について、為替変動リスクを低減するため、為替ヘッジを行う。","-"
"ETF","180A","グローバルＸ　超長期米国債　ＥＴＦ","先進国","ICE U.S. Treasury 25+ Year Bond Index （円換算）","305","0.26","995,454","3,250,910","1.12","2024/11/20","0.095","主として、「グローバルＸ　超長期米国債　マザーファンド」の受益証券を通じて、残存期間が２５年を超える米国国債に投資し、信託財産の１口当たりの純資産額の変動率を、ＩＣＥ　Ｕ．Ｓ．　Ｔｒｅａｓｕｒｙ　２５＋　Ｙｅａｒ　Ｂｏｎｄ　Ｉｎｄｅｘを円換算した値の変動率に一致させることをめざす。マザーファンドにおいて、運用の効率化を図るため、先物取引、ＥＴＦ（上場投資信託証券）を利用することがある。このため、債券等の組入総額と先物取引等の買建玉の時価総額の合計額が、信託財産の純資産総額を超えることがある。実質組入外貨建資産について、為替変動リスクを低減するため、為替ヘッジを行わない。","-"
"ETF","181A","ＭＡＸＩＳ米国国債１－３年上場投信（為替ヘッジなし）","先進国","ＩＣＥ米国債１-３年指数（円ベース）","483","0.17","63","130","0.52","2024/11/06","0.120","「米国国債１ー３年インデックスマザーファンド」受益証券への投資を通じて、主として米国の国債に投資を行い、信託財産の１口当たりの純資産額の変動率を、ＩＣＥ米国債１ー３年指数（円ベース）の変動率に一致させることを目的とした運用を行う。対象指数との連動を維持するため、先物取引等を利用し債券の実質投資比率が１００％を超える場合がある。実質組入外貨建資産については、原則として為替ヘッジを行わない。","-"
"ETF","2012","ｉシェアーズ　米国債０－３ヶ月　ＥＴＦ","先進国","ＦＴＳＥ米国債0-3 ヶ月インデックス（国内投信用、円ベース）","205","0.15","3,332","16,120","0.00","2024/10/09","0.140","主として、残存期間が３ヶ月未満の米国の短期国債への投資を通じて、ＦＴＳＥ米国債０ー３ヶ月インデックス（国内投信用、円ベース）の動きに高位に連動する投資成果を目指す。効率的な運用を目的として、先物取引等を利用することがある。外貨建資産については、原則として為替ヘッジを行わない。","-"
"ETF","2013","ｉシェアーズ　米国高配当株　ＥＴＦ","先進国","Morningstar 配当利回りフォーカス指数（税引後配当込み、国内投信用、円建て）","230","0.13","72,368","313,010","1.13","2024/11/06","0.110","米国株式市場に投資を行い、Ｍｏｒｎｉｎｇｓｔａｒ配当利回りフォーカス指数（税引後配当込み、国内投信用、円建て）の動きに高位に連動する投資成果を目指す。投資にあたっては、ブラックロック･グループが運用するＥＴＦを活用する。また、委託会社の判断により、米国の株式に投資する場合がある。効率的な運用を目指して、先物取引等を利用することがある。外貨建資産については、原則として為替ヘッジを行わない。","-"
"ETF","2014","ｉシェアーズ　米国連続増配株　ＥＴＦ","先進国","Morningstar 米国配当成長株式指数（税引後配当込み、国内投信用、円建て）","231","0.22","17,637","76,080","0.69","2024/11/06","0.110","米国株式市場に投資を行い、Ｍｏｒｎｉｎｇｓｔａｒ米国配当成長株式指数（税引後配当込み、国内投信用、円建て）の動きに高位に連動する投資成果を目指す。投資にあたっては、ブラックロック･グループが運用するＥＴＦを活用する。また、委託会社の判断により、米国の株式に投資する場合がある。効率的な運用を目指して、先物取引等を利用することがある。外貨建資産については、原則として為替ヘッジを行わない。","-"
"ETF","2015","ｉＦｒｅｅＥＴＦ　米国国債７－１０年（為替ヘッジなし）","先進国","アクティブETF","2,034","0.20","174,226","85,445","1.33","2024/11/21","0.100","主として、米国国債に投資し、残存期間の異なる国債の利息収入を確保するとともに、信託財産の着実な成長をめざして運用を行う。運用にあたっては、残存期間が７年程度から１０年程度までの米国国債に投資し、残存期間ごとの国債の投資金額がほぼ同程度となるように組入れることをめざす。為替変動リスクを回避するための為替ヘッジは原則として行わない。","-"
"ETF","2016","ｉＦｒｅｅＥＴＦ　米国国債７－１０年（為替ヘッジあり）","先進国","アクティブETF","1,978","0.05","46,435","23,476","1.11","2024/11/21","0.100","主として、米国国債に投資し、残存期間の異なる国債の利息収入を確保するとともに、信託財産の着実な成長をめざして運用を行う。運用にあたっては、残存期間が７年程度から１０年程度までの米国国債に投資し、残存期間ごとの国債の投資金額がほぼ同程度となるように組入れることをめざす。為替変動リスクを低減するため、為替ヘッジを行う。","-"
"ETF","2018","グローバルＸ　ＵＳ　ＲＥＩＴ・トップ２０　ＥＴＦ","先進国","Solactive GPR US REITs Top 20 Index（配当込み、円換算）","1,120","0.00","7,014","6,263","1.43","2024/10/22","0.375","主として、米国の金融商品取引所上場（上場予定を含む。）および米国の店頭登録（登録予定を含む。）の不動産投資信託証券に投資し、信託財産の１口当たりの純資産額の変動率を「Ｓｏｌａｃｔｉｖｅ　ＧＰＲ　ＵＳ　ＲＥＩＴｓ　Ｔｏｐ　２０　Ｉｎｄｅｘ（配当込み）」を円換算した値の変動率に一致させることをめざす。運用の効率化を図るため、ＥＴＦ（上場投資信託証券）、不動産投信指数先物取引等を利用することがある。このため、不動産投資信託証券等の組入総額と不動産投信指数先物取引等の買建玉の時価総額の合計額が、信託財産の純資産総額を超えることがある。為替変動リスクを回避するための為替ヘッジは原則として行わない。","-"
"ETF","2019","グローバルＸ　米国優先証券　ＥＴＦ（隔月分配型）","先進国","ICE BofA Diversified Core U.S. Preferred Securities Index （円換算）","1,024","-3.21","15,414","15,113","2.57","2024/09/19","0.025","信託財産の１口当たりの純資産額の変動率を、「ＩＣＥ　ＢｏｆＡ　Ｄｉｖｅｒｓｉｆｉｅｄ　Ｃｏｒｅ　Ｕ．Ｓ．　Ｐｒｅｆｅｒｒｅｄ　Ｓｅｃｕｒｉｔｉｅｓ　Ｉｎｄｅｘ」を円換算した値の変動率に一致させることを目的として、主として、Ｇｌｏｂａｌ　Ｘ　Ｕ．Ｓ．　Ｐｒｅｆｅｒｒｅｄ　ＥＴＦの受益証券に投資する。対象指数との連動性を高めるため、株価指数先物取引等を利用する場合がある。為替変動リスクを回避するための為替ヘッジは原則として行わない。","0.2575%(税込)程度"
"ETN","2044","ＮＥＸＴ　ＮＯＴＥＳ　Ｓ＆Ｐ５００　配当貴族（ネットリターン）　ＥＴＮ","先進国","S&P500配当貴族指数（課税後配当込み)","29,130","0.41","6,025","207","-","-","-","-","-"
"ETN","2045","ＮＥＸＴ　ＮＯＴＥＳ　Ｓ＆Ｐ　シンガポール　リート（ネットリターン）　ＥＴＮ","先進国","S&P シンガポールREIT指数(課税後配当込み)","17,175","0.00","189","11","-","-","-","-","-"
"ETF","2095","グローバルＸ　Ｓ＆Ｐ５００配当貴族　ＥＴＦ（為替ヘッジあり）","先進国","S&P500 配当貴族指数（円建て、円ヘッジ、配当込み）","1,170","0.34","546","467","1.03","2024/09/19","0.275","主として、「グローバルＸ　Ｓ＆Ｐ５００配当貴族マザーファンド」の受益証券を通じて、米国の金融商品取引所に上場している株式（ＤＲ（預託証券）を含む。）に投資し、信託財産の１口当たりの純資産額の変動率を、Ｓ＆Ｐ５００配当貴族指数（円建て、円ヘッジ、配当込み）をの変動率に一致させることをめざす。運用の効率化を図るため、株価指数先物取引、ＥＴＦ（上場投資信託証券）等を利用することがある。このため、株式等の組入総額と株価指数先物取引等の買建玉の時価総額の合計額が、信託財産の純資産総額を超えることがある。為替変動リスクを回避するための為替ヘッジは原則として行う。","-"
"ETF","2235","上場インデックスファンド米国株式（ダウ平均）為替ヘッジなし","先進国","ダウ・ジョーンズ工業株価平均（TTM 、円建て）","2,645","-0.09","1,727","650","1.19","2025/01/06","0.250","信託財産の１口あたりの純資産額の変動率をダウ･ジョーンズ工業株価平均（ＴＴＭ、円建て）の変動率に一致させることを目指して、主として、｢インデックス　マザーファンド　アメリカ株式｣受益証券に投資を行う。ダウ･ジョーンズ工業株価平均（ＴＴＭ、円建て）への連動率を向上させるため、資金動向に応じて有価証券指数等先物取引等（ダウ･ジョーンズ工業株価平均を対象とする先物取引とする。）を行う場合がある。実質外貨建資産については、原則として対円での為替ヘッジを行わない。","-"
"ETF","2236","グローバルＸ　Ｓ＆Ｐ５００配当貴族ＥＴＦ","先進国","S&P500 配当貴族指数 （円換算)","1,243","0.16","133,727","107,341","1.53","2024/09/19","0.275","主として、「グローバルＸ　Ｓ＆Ｐ５００配当貴族マザーファンド」の受益証券を通じて、米国の金融商品取引所に上場している株式（ＤＲ（預託証券）を含む。）に投資し、信託財産の１口当たりの純資産額の変動率を、Ｓ＆Ｐ　５００配当貴族指数（配当込み）を円換算した値の変動率に一致させることをめざす。運用の効率化を図るため、株価指数先物取引、ＥＴＦ（上場投資信託証券）等を利用することがある。このため、株式等の組入総額と株価指数先物取引等の買建玉の時価総額の合計額が、信託財産の純資産総額を超えることがある。為替変動リスクを回避するための為替ヘッジは原則として行わない。","-"
"ETF","2237","ｉＦｒｅｅＥＴＦ　Ｓ＆Ｐ５００レバレッジ","先進国","S&P 500 先物 2 倍レバレッジ日次指数","82,130","-0.01","34,660","422","0.25","2024/09/06","0.730","主として、米国の株価指数先物取引を買建てるとともに、残存期間の短い日本の債券および米国の債券ならびに「ダイワ･マネーストック･マザーファンド」の受益証券に投資し、信託財産の１口当たりの純資産額の変動率をＳ＆Ｐ　５００　先物２倍レバレッジ日次指数の変動率に一致させることをめざす。株価指数先物取引の買建玉の時価総額の合計額が、原則として、信託財産の純資産総額の２倍程度になるように調整を行う。為替変動リスクを低減するため、為替ヘッジを行う。","-"
"ETF","2238","ｉＦｒｅｅＥＴＦ　Ｓ＆Ｐ５００インバース","先進国","S&P 500 先物インバース日次指数","7,092","0.00","9,903","1,396","0.00","2024/09/06","0.730","主として、米国の株価指数先物取引を売建てるとともに、残存期間の短い日本の債券および米国の債券ならびに「ダイワ･マネーストック･マザーファンド」の受益証券に投資し、信託財産の１口当たりの純資産額の変動率を「Ｓ＆Ｐ　５００　先物インバース日次指数」の変動率に一致させることをめざす。株価指数先物取引の売建玉の時価総額の合計額が、原則として、信託財産の純資産総額と同程度になるように調整を行う。為替変動リスクを低減するため、為替ヘッジを行う。","-"
"ETF","2239","上場インデックスファンドＳ＆Ｐ５００先物レバレッジ２倍","先進国","S&P500 先物２倍レバレッジ日次指数（エクセスリターン）","17,720","-0.03","16,297","920","0.00","2025/01/16","0.360","ファンドは、信託財産の１口あたりの純資産額の変動率をＳ＆Ｐ５００先物２倍レバレッジ日次指数（エクセスリターン）の変動率に一致させることを目指して、主として国内外の公社債等に投資するとともに、米国の株価指数先物取引（Ｓ＆Ｐ５００指数先物取引等）の買建てを行い、買建玉の時価総額の合計額が、信託財産の純資産総額に対して２倍程度となるように日々調整を行う。外貨建資産については、為替変動リスクの低減を図るため、原則として対円での為替ヘッジを行う。なお、ファンドの状況等に応じて、「マネー･アカウント･マザーファンド」受益証券に投資する場合がある。","-"
