"選択された条件"
"表示銘柄件数：356件"
""
"銘柄区分","銘柄コード","銘柄名","連動指標カテゴリ","連動指標","株価(円)","前日比(％)","売買代金(千円)","出来高","分配金利回り(％)","権利付最終日","信託報酬(％)","ファンド概要","信託報酬詳細"
"ETF","1360","日経平均ベア２倍上場投信","インバース","日経平均ダブルインバース・インデックス","341","7.56","9,168,703","26,934,770","0.00","2025/02/18","0.750","日経平均ダブルインバース･インデックスを対象指標とし、基準価額の変動率を対象指標の変動率に一致させることを目指して、株価指数先物取引などのデリバティブ取引を利用する。当該取引の売り建て総額が純資産総額に対して約二倍程度になるように調整を行い、信託財産に短期の公社債を組入れる。外貨建資産への投資は行わない。","-"
"ETF","1366","ｉＦｒｅｅＥＴＦ　日経平均ダブルインバース・インデックス","インバース","日経平均ダブルインバース・インデックス","350","7.36","822,916","2,354,909","0.00","2025/01/08","0.750","信託財産の１口当たりの純資産額の変動率を「日経平均ダブルインバース･インデックス」の変動率に一致させることを目的とする。主として、日本の株価指数先物取引を売建てるとともに、残存期間の短い日本の債券および「ダイワ･マネーストック･マザーファンド」の受益証券に投資する。株価指数先物取引の売建玉の時価総額の合計額が、原則として、信託財産の純資産総額の２倍程度になるように調整を行う。","-"
"ETF","1368","ｉＦｒｅｅＥＴＦ　ＴＯＰＩＸダブルインバース（－２倍）指数","インバース","TOPIXダブルインバース（-2倍）指数","517","5.94","105,432","204,897","0.00","2025/01/08","0.750","信託財産の１口当たりの純資産額の変動率を「ＴＯＰＩＸダブルインバース（ー２倍）指数」の変動率に一致させることを目的として、主として、日本の株価指数先物取引を売建てるとともに、残存期間の短い日本の債券および「ダイワ・マネーストック・マザーファンド」の受益証券に投資する。株価指数先物取引の売建玉の時価総額の合計額が、原則として、信託財産の純資産総額の２倍程度になるように調整を行う。","-"
"ETF","1456","ｉＦｒｅｅＥＴＦ　日経平均インバース・インデックス","インバース","日経平均インバース・インデックス","2,648","3.68","534,625","201,944","0.00","2025/01/08","0.750","信託財産の１口当たりの純資産額の変動率を「日経平均インバース･インデックス」の変動率に一致させることを目的とする。主として、日本の株価指数先物取引を売建てるとともに、残存期間の短い日本の債券および「ダイワ･マネーストック･マザーファンド」の受益証券に投資する。株価指数先物取引の売建玉の時価総額の合計額が、原則として、信託財産の純資産総額と同程度になるように調整を行なう。","-"
"ETF","1457","ｉＦｒｅｅＥＴＦ　ＴＯＰＩＸインバース（－１倍）指数","インバース","TOPIXインバース（-1倍）指数","3,105","2.99","3,078","992","0.00","2025/01/08","0.750","信託財産の１口当たりの純資産額の変動率を「ＴＯＰＩＸインバース（ー１倍）指数」の変動率に一致させることを目的とする。主として、日本の株価指数先物取引を売建てるとともに、残存期間の短い日本の債券および「ダイワ・マネーストック・マザーファンド」の受益証券に投資する。株価指数先物取引の売建玉の時価総額の合計額が、原則として、信託財産の純資産総額と同程度になるように調整を行なう。","-"
"ETF","1459","楽天ＥＴＦ－日経ダブルインバース指数連動型","インバース","日経平均ダブルインバース・インデックス","560","7.49","5,325,429","9,523,701","0.00","2025/03/12","0.350","日経平均ダブルインバース･インデックスを対象指数とし、基準価額の変動率を対象指数の変動率に一致させることを目指して株価指数先物取引などのデリバティブ取引を活用する。当該取引の売建て総額が純資産総額に対して約２倍程度になるように調整を行う。日本の株価指数先物取引および日本の短期公社債を主要投資対象とする。","-"
"ETF","1465","ｉＦｒｅｅＥＴＦ　ＪＰＸ日経４００インバース・インデックス","インバース","JPX日経400インバース・インデックス","2,994","3.71","3,344","1,126","0.00","2025/01/08","0.750","当ファンドは、信託財産の１口当たりの純資産額の変動率を「ＪＰＸ日経４００インバース･インデックス」の変動率に一致させることを目的として、主として、日本の株価指数先物取引を売建てるとともに、残存期間の短い日本の債券および「ダイワ･マネーストック･マザーファンド」の受益証券に投資する。株価指数先物取引の売建玉の時価総額の合計額が、原則として、信託財産の純資産総額と同程度になるように調整を行なう。","-"
"ETF","1466","ｉＦｒｅｅＥＴＦ　ＪＰＸ日経４００ダブルインバース・インデックス","インバース","JPX日経400ダブルインバース・インデックス","647","5.72","6,208","9,573","0.00","2025/01/08","0.750","当ファンドは、信託財産の１口当たりの純資産額の変動率を「ＪＰＸ日経４００ダブルインバース･インデックス」の変動率に一致させることを目的として、主として、日本の株価指数先物取引を売建てるとともに、残存期間の短い日本の債券および「ダイワ･マネーストック･マザーファンド」の受益証券に投資する。株価指数先物取引の売建玉の時価総額の合計額が、原則として、信託財産の純資産総額の２倍程度になるように調整を行なう。","-"
"ETF","1469","ＪＰＸ日経４００ベア２倍上場投信（ダブルインバース）","インバース","JPX日経400ダブルインバース・インデックス","648","6.49","5,769","8,910","0.00","2025/08/18","0.750","ＪＰＸ日経４００ダブルインバース･インデックスを対象指標とし、株価指数先物取引などのデリバティブ取引を利用することにより、基準価額の変動率を対象指標の変動率に一致させることを目指す。株価指数先物取引の売り建て総額から買い建て総額を差し引いた総額が純資産総額に対して約２倍程度になるように調整を行なう。外貨建資産への投資は行なわない。","-"
"ETF","1472","ＮＥＸＴ　ＦＵＮＤＳ　ＪＰＸ日経４００ダブルインバース・インデックス連動型上場投","インバース","JPX日経400ダブルインバース・インデックス","261","6.53","7,169","27,581","0.00","2025/04/03","0.800","円建ての短期公社債等の短期有価証券を中心に、コールローン等にも投資するとともに、対象先物取引等を行ない、「ＪＰＸ日経４００ダブルインバース･インデックス」に連動する投資成果を目指す。取引を行なう対象先物取引は、出来高その他流動性を勘案して、海外の取引所で行われるものを取引する場合がある。この場合の証拠金等、外貨建資産への投資にあたっては、為替ヘッジを行なうことを基本とする。対象先物取引の売建ての時価額および対象指数に連動する投資成果を目指す投資信託証券の時価額の合計額から保有するＪＰＸ日経インデックス４００の採用銘柄である株式およびＪＰＸ日経インデックス４００に連動する投資成果を目指す投資信託証券の時価額を差し引いた額は、原則として信託財産の純資産総額の２倍程度となるように調整を行う。","-"
"ETF","1569","ＴＯＰＩＸベア上場投信","インバース","TOPIXインバース(-1倍)指数","1,301","2.97","24,763","19,030","0.00","2025/02/18","0.750","ＴＯＰＩＸインバース（ー１倍）指数を対象指標とし、基準価額の変動率をＴＯＰＩＸインバース（ー１倍）の変動率に一致させることを目指して、株価指数先物取引などのデリバティブ取引を利用する。当該取引の売り建て総額が純資産総額に対してほぼ同額になるように調整を行う。","-"
"ETF","1571","ＮＥＸＴ　ＦＵＮＤＳ　日経平均インバース・インデックス連動型上場投信","インバース","日経平均インバース・インデックス","621","3.67","464,480","749,406","0.00","2025/05/16","0.800","円建ての短期公社債等の短期有価証券を中心に、コールローン等にも投資するとともに、対象先物取引（対象先物取引ならびに対象株式等および対象指数連動投資信託証券の売買をあわせて）等を行う。日々の騰落率を日経平均株価の騰落率のー１（マイナス１）倍として計算された日経平均インバース・インデックスに連動する投資成果を目指す。外貨建資産への投資にあたっては、為替ヘッジを行う。","-"
"ETF","1573","中国Ｈ株ベア上場投信","インバース","ハンセン中国企業株指数","11,560","-0.77","7,576","650","0.00","2024/12/02","0.850","ハンセン中国企業株ショート指数（ハンセン中国企業株指数（配当込）の前日比変動率をインバース（ー１倍）した指数）を対象指標とし、株価指数先物取引などのデリバティブ取引を利用することにより、円換算した対象指標に連動する投資成果を目指す。当該株価指数先物取引の利用においては、売り建て総額が純資産総額に対してほぼ同額になるように調整を行う。外貨建資産については、為替ヘッジを行なうことがある。","-"
"ETF","1580","日経平均ベア上場投信","インバース","日経平均インバース・インデックス","1,649","3.64","674,164","409,350","0.00","2025/02/18","0.750","日経平均インバース･インデックスを対象指標とし、基準価額の変動率を対象指標の変動率に一致させることを目指して、株価指数先物取引などのデリバティブ取引を利用する。当該取引の売り建て総額が純資産総額に対してほぼ同額になるように調整を行う。外貨建資産への投資は行わない。","-"
"ETN","2032","ＮＥＸＴ　ＮＯＴＥＳ　香港ハンセン・ベア　ＥＴＮ","インバース","ハンセン指数・ショートインデックス ","8,908","-0.32","499","56","-","-","-","-","-"
"ETN","2034","ＮＥＸＴ　ＮＯＴＥＳ　韓国ＫＯＳＰＩ・ベア　ＥＴＮ","インバース","韓国総合株価指数200（先物）・インバースインデックス ","7,699","3.34","2,573","336","-","-","-","-","-"
"ETN","2037","ＮＥＸＴ　ＮＯＴＥＳ　金先物　ベア　ＥＴＮ","インバース","日経・東商取金インバース指数","2,780","0.32","28","10","-","-","-","-","-"
"ETN","2039","ＮＥＸＴ　ＮＯＴＥＳ　ドバイ原油先物　ベア　ＥＴＮ","インバース","日経・東商取原油インバース指数","1,054","5.29","64,256","61,197","-","-","-","-","-"
"ETN","2041","ＮＥＸＴ　ＮＯＴＥＳ　ＮＹダウ・ベア・ドルヘッジ　ＥＴＮ","インバース","ダウ･ジョーンズ工業株価平均 インバースインデックス","2,472","1.48","94,670","38,395","-","-","-","-","-"
"ETN","2047","ＮＥＸＴ　ＮＯＴＥＳ　インドＮｉｆｔｙ・ベア　ＥＴＮ","インバース","Nifty デイリーインバースインデックス（トータルリターン）","3,295","0.15","3","1","-","-","-","-","-"
"ETF","2842","ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００インバース","インバース","NASDAQ100 インバース指数","19,580","3.63","90,401","4,629","0.00","2024/09/06","0.750","主として、米国の株価指数先物取引を売建てるとともに、残存期間の短い日本の債券および米国の債券ならびに「ダイワ･マネー･マザーファンド」の受益証券に投資し、信託財産の１口当たりの純資産額の変動率をＮＡＳＤＡＱ１００インバース指数の変動率に一致させることをめざす。株価指数先物取引の売建玉の時価総額の合計額が、原則として、信託財産の純資産総額と同程度になるように調整を行う。為替変動リスクを低減するため、為替ヘッジを行う。","-"
"ETF","133A","グローバルＸ　超短期米国債　ＥＴＦ","先進国","Solactive1-3 month US T-Bill Index （円換算）","991","-0.60","332","336","1.20","2024/09/19","0.025","信託財産の１口当たりの純資産額の変動率を「Ｓｏｌａｃｔｉｖｅ　１ー３　ｍｏｎｔｈ　ＵＳ　ＴーＢｉｌｌ　Ｉｎｄｅｘ（円換算ベース）」の変動率に一致させることを目的として、米国籍の上場投資信託「Ｇｌｏｂａｌ　Ｘ　１ー３　Ｍｏｎｔｈ　ＴーＢｉｌｌ　ＥＴＦ」の受益証券に投資する。対象指数との連動性を高めるため、債券先物取引等を利用する場合がある。為替変動リスクを回避するための為替ヘッジは原則として行わない。","0.0975%(税込)程度"
"ETF","140A","ｉＦｒｅｅＥＴＦ　米国１０年国債先物インバース","先進国","S&P10 年米国債先物インバース（エクセスリターン）","1,943","-0.21","2","1","0.00","2024/10/08","0.450","主として、米国１０年国債先物取引を売建てるとともに、残存期間の短い日本の債券および米国の債券ならびに「ダイワ･マネー･マザーファンド」の受益証券に投資し、信託財産の１口当たりの純資産額の変動率を「Ｓ＆Ｐ１０年米国債先物インバース指数」の変動率に一致させることをめざす。米国１０年国債先物取引の売建玉の時価総額が、原則として、信託財産の純資産総額と同程度になるように調整を行う。為替変動リスクを低減するため、為替ヘッジを行う。","-"
"ETF","1482","ｉシェアーズ・コア　米国債７－１０年　ＥＴＦ（為替ヘッジあり）","先進国","シティ米国債 7-10 年セレクト・インデックス","1,762","0.57","156,013","88,593","2.68","2024/10/09","0.140","残存期間が７年以上１０年未満の米国の国債への投資を通じて、FTSE米国債７ー１０年セレクト・インデックス（国内投信用　円ヘッジ円ベース）の動きに高位に連動する投資成果を目指す。外貨建資産については、原則として為替ヘッジにより為替変動リスクの低減を図ることを基本とする。効率的な運用を目的として、米国債先物取引等を利用することがある。","-"
"ETF","1486","上場インデックスファンド米国債券（為替ヘッジなし）","先進国","S&P 米国債7-10年指数（TTM、円建て）","23,255","-0.36","15,561","667","3.68","2025/01/08","0.095","主として、「米国債券インデックスファンド・為替ヘッジなし（適格機関投資家向け）」への投資を通じて、米国の債券に投資し、Ｓ＆Ｐ米国債７ー１０年指数（ＴＴＭ、円建て）の動きに連動する投資成果を目指して運用を行なう。Ｓ＆Ｐ米国債７ー１０年指数（ＴＴＭ、円建て）に採用されていない債券についても、国際機関債など信用力が相対的に高い債券に投資を行う場合がある。「マネー・アカウント・マザーファンド」にも投資する。","0.176%(税抜0.16%)程度"
"ETF","1487","上場インデックスファンド米国債券（為替ヘッジあり）","先進国","S&P 米国債7-10年指数（TTM、円建て、円ヘッジ）","13,530","0.67","9,648","714","2.34","2025/01/08","0.095","主として、「米国債券インデックスファンド・為替ヘッジあり（適格機関投資家向け）」への投資を通じて、米国の債券に投資し、Ｓ＆Ｐ米国債７ー１０年指数（ＴＴＭ、円建て、円ヘッジ）の動きに連動する投資成果を目指して運用を行なう。Ｓ＆Ｐ米国債７ー１０年指数（ＴＴＭ、円建て、円ヘッジ）に採用されていない債券についても、国際機関債など信用力が相対的に高い債券に投資を行なう場合がある。外貨建資産への投資にあたっては、為替変動リスクの低減を図るため、原則として対円での為替ヘッジを行なう。「マネー・アカウント・マザーファンド」にも投資する。","0.176%(税抜0.16%)程度"
"ETF","1496","ｉシェアーズ　米ドル建て投資適格社債　ＥＴＦ（為替ヘッジあり）","先進国","iシェアーズ　米ドル建て投資適格社債 ETF（為替ヘッジあり）","1,867","0.21","12,569","6,722","4.19","2024/10/09","0.280","米ドル建て投資適格社債市場に投資を行い、Ｍａｒｋｉｔ　ｉＢｏｘｘ　米ドル建てリキッド投資適格指数（ＴＴＭ円ヘッジ付き）の動きに高位に連動する投資成果を目指す。外貨建資産については、原則として為替ヘッジにより為替変動リスクの低減を図ることを基本とする。効率的な運用を目的として、先物取引等を利用することがある。","-"
"ETF","1497","ｉシェアーズ　米ドル建てハイイールド社債　ＥＴＦ（為替ヘッジあり）","先進国","iシェアーズ　米ドル建てハイイールド社債 ETF（為替ヘッジあり）","1,873","-0.48","5,791","3,087","5.69","2024/10/09","0.580","米ドル建てハイイールド社債市場に投資を行い、Ｍａｒｋｉｔ　ｉＢｏｘｘ　米ドル建てリキッド･ハイイールド指数（ＴＴＭ円ヘッジ付き）の動きに高位に連動する投資成果を目指す。外貨建資産については、原則として為替ヘッジにより為替変動リスクの低減を図ることを基本とする。効率的な運用を目的として、先物取引等を利用することがある。","-"
"ETF","1545","ＮＥＸＴ　ＦＵＮＤＳ　ＮＡＳＤＡＱ－１００（為替ヘッジなし）連動型上場投信","先進国","The NASDAQ-100 Index（NASDAQ-100指数）","27,585","-4.30","1,234,658","44,632","0.46","2025/08/06","0.200","ＮＡＳＤＡＱー１００指数に採用されているまたは採用が決定された銘柄の株式（ＤＲ（預託証書）を含む）に投資を行い、日本円換算したＮＡＳＤＡＱー１００指数に連動する投資成果を目指します。原則として為替ヘッジを行わない。","-"
"ETF","1546","ＮＥＸＴ　ＦＵＮＤＳ　ダウ・ジョーンズ工業株３０種平均株価（為替ヘッジなし）連動","先進国","ダウ・ジョーンズ工業株30種平均株価","57,670","-2.34","72,382","1,252","1.16","2025/08/06","0.300","主としてダウ･ジョーンズ工業株３０種平均株価指数に採用されているまたは採用が決定された銘柄の株式に投資を行い、日本円換算したダウ･ジョーンズ工業株３０種平均株価指数に連動する投資成果を目指します。原則として為替ヘッジを行わない。","-"
"ETF","1547","上場インデックスファンド米国株式（Ｓ＆Ｐ５００）","先進国","S&P500指数","8,707","-3.27","397,719","45,600","0.97","2025/01/16","0.060","信託財産の１口あたりの純資産額の変動率を円換算したＳ＆Ｐ５００指数の変動率に一致させることをめざして、主として「インデックスファンドＵＳ株式（適格機関投資家向け）」の一部またはすべてに投資を行う。原則として為替ヘッジを行わない。「マネー･アカウント･マザーファンド」にも投資する。","0.165%(税抜0.15%)程度"
"ETF","1550","ＭＡＸＩＳ　海外株式（ＭＳＣＩコクサイ）上場投信","先進国","MSCI KOKUSAI（コクサイ）インデックス","5,394","-2.69","15,354","2,840","1.36","2024/12/04","0.150","「外国株式インデックスマザーファンド」受益証券を主要投資対象とする。信託財産の１口当たりの純資産額の変動率をＭＳＣＩコクサイ･インデックスを円換算した値の変動率に一致させることを目的とする。株式に直接投資することがある。原則として為替ヘッジを行わない。","0.275%(税込)程度"
"ETF","1554","上場インデックスファンド世界株式（ＭＳＣＩ　ＡＣＷＩ）除く日本","先進国","MSCI ACWI ex Japanインデックス","4,479","-2.78","12,985","2,890","1.29","2025/01/16","0.150","信託財産の１口あたりの純資産額の変動率を円換算したＭＳＣＩ　ＡＣＷＩ　ｅｘ　Ｊａｐａｎインデックスの変動率に一致させることをめざして、主として別に定める投資信託証券の一部またはすべてに投資を行う。「マネー･アカウント･マザーファンド」受益証券にも投資する。原則として為替ヘッジを行わない。","0.264%(税抜0.24%)程度"
"ETF","1555","上場インデックスファンド豪州リート（Ｓ＆Ｐ／ＡＳＸ２００　Ａ－ＲＥＩＴ）","先進国","S&P/ASX200 A-REIT指数","2,230","-2.47","2,016","900","2.31","2024/09/06","0.350","信託財産の１口あたりの純資産額の変動率を円換算したＳ＆Ｐ／ＡＳＸ２００　ＡーＲＥＩＴ指数の変動率に一致させることをめざして、主として別に定める投資信託証券の一部またはすべてに投資を行う。「マネー･アカウント･マザーファンド」受益証券にも投資する。実質外貨建資産については、原則として為替ヘッジを行わない。","0.495%(税抜0.45%)程度"
"ETF","1557","ＳＰＤＲ　Ｓ＆Ｐ５００　ＥＴＦ","先進国","S&P500指数","79,790","-3.17","319,703","3,994","-","-","0.050","SPDR S&P 500 ETF(SPDR S&P 500 ETF Trust)は上場投資信託である。同信託はS＆P500種指数(同指数)の価格・利回りのパフォーマンスに連動する。同指数は24の独立系産業グループにわたり選択された500銘柄により構成される。同信託の投資分野には、情報技術、金融、エネルギー、医療、消費者必需品、工業、一般消費財、材料、公益事業及び電気通信サービスが含まれる。","-"
"ETF","1655","ｉシェアーズ　Ｓ＆Ｐ　５００　米国株　ＥＴＦ","先進国","S&P500(R)（TTM、円建て）","575","-3.26","690,599","1,196,180","1.01","2025/02/05","0.060","米国株式市場に投資を行い、Ｓ＆Ｐ５００（税引後配当込み、ＴＴＭ、円建て）の動きに高位に連動する投資成果を目指す。外貨建資産については、原則として為替ヘッジを行わない。効率的な運用を目指して、先物取引等を利用することがある。","-"
"ETF","1656","ｉシェアーズ・コア　米国債７－１０年　ＥＴＦ","先進国","シティ米国債7-10年セレクト・インデックス（国内投信用 円ベース）","296","-0.07","110,223","372,610","2.94","2024/10/09","0.140","主として、残存期間が７年以上１０年未満の米国の国債への投資を通じて、ＦＴＳＥ米国債７ー１０年セレクト・インデックス（国内投信用　円ベース）の動きに高位に連動する投資成果を目指す。外貨建資産については、原則として為替ヘッジを行わない。効率的な運用を目的として、先物取引等を利用することがある。","-"
"ETF","1657","ｉシェアーズ・コア　ＭＳＣＩ　先進国株（除く日本）　ＥＴＦ","先進国","ＭＳＣＩコクサイ指数（国内投信用 円建て）","4,825","-2.82","1,906","394","1.33","2025/02/05","0.190","日本を除く先進国の株式市場に投資を行い、ＭＳＣＩコクサイ指数（税引後配当込み、国内投信用、円建て）の動きに高位に連動する投資成果を目指す。外貨建資産については、原則として為替ヘッジを行わない。効率的な運用を目指して、先物取引等を利用することがある。","-"
"ETF","1659","ｉシェアーズ　米国リート　ＥＴＦ","先進国","FTSE NAREIT Equity REITs インデックス（TTM 円建て）","3,235","-1.22","7,935","2,447","2.57","2024/11/06","0.200","ＦＴＳＥ　Ｎａｒｅｉｔ　Ｅｑｕｉｔｙ　ＲＥＩＴｓインデックス（配当込み、ＴＴＭ、円建て）の動きに高位に連動する投資成果を目指す。効率的な運用を目的として、米国の不動産投資信託市場を主要投資対象とする上場投資信託証券（ＥＴＦ）への投資を行う場合がある。外貨建資産については、原則として為替ヘッジを行わない。効率的な運用を目的として、先物取引等を利用することがある。","-"
"ETF","1677","上場インデックスファンド海外債券（ＦＴＳＥ　ＷＧＢＩ）毎月分配型","先進国","シティ世界国債インデックス（除く日本、ヘッジなし・円ベース）","55,000","-0.70","550","10","2.27","2024/09/06","0.150","信託財産の１口あたりの純資産額の変動率をＦＴＳＥ世界国債インデックス（除く日本、ヘッジなし･円ベース）の変動率に一致させることをめざして、主として別に定める投資信託証券の一部またはすべてに投資を行う。原則として、為替変動リスクを低減するための為替取引を行わない。","0.275%(税抜0.25%)程度"
"ETF","1679","Ｓｉｍｐｌｅ－Ｘ　ＮＹダウ・ジョーンズ・インデックス上場投信","先進国","ダウ・ジョーンズ工業株30種平均株価","49,600","-2.27","2,984","60","1.54","2024/12/04","0.150","Ｄｏｗ　Ｊｏｎｅｓ　Ｉｎｄｕｓｔｒｉａｌ　Ａｖｅｒａｇｅ （「ダウ･ジョーンズ工業株価平均」）を対象指標とし、対象指標に連動する投資成果を目指す「ダウ･ジョーンズ工業株価平均ファンド（適格機関投資家専用）」に投資を行うことにより、円換算した対象指標に連動する投資成果を目指す。原則として、為替ヘッジを行わない。また、「ＳＡＭマネー･マザーファンド」にも投資する。","0.55%(税抜0.50%)程度"
"ETF","1680","上場インデックスファンド海外先進国株式（ＭＳＣＩ－ＫＯＫＵＳＡＩ）","先進国","MSCI KOKUSAI（コクサイ）インデックス","5,547","-2.82","8,840","1,590","1.22","2025/01/16","0.150","信託財産の１口あたりの純資産額の変動率を円換算したＭＳＣＩーＫＯＫＵＳＡＩインデックスの変動率に一致させることをめざして、主として「インデックスファンド先進国株式（適格機関投資家向け）」の一部またはすべてに投資を行う。原則として為替ヘッジを行わない。「マネー・アカウント・マザーファンド」にも投資する。","0.264%(税抜0.24%)程度"
"ETF","178A","グローバルＸ　革新的優良企業　ＥＴＦ","先進国","Mirae Asset Global Innovative Bluechip Top 10+ Index （配当込み、円換算）","1,006","-4.64","139,986","138,427","0.00","2024/09/19","0.375","主として海外の金融商品取引所に上場している株式に投資し、信託財産の１口当たりの純資産額の変動率をＭｉｒａｅ　Ａｓｓｅｔ　Ｇｌｏｂａｌ　Ｉｎｎｏｖａｔｉｖｅ　Ｂｌｕｅｃｈｉｐ　Ｔｏｐ　１０＋　Ｉｎｄｅｘ（配当込み）を円換算した値の変動率に一致させることをめざす。効率的な運用を行う目的で、ＥＴＦ（上場投資信託証券）、株価指数先物取引を利用することがある。このため、株式等の組入総額と株価指数先物取引等の買建玉の時価総額の合計額が、信託財産の純資産総額を超えることがある。為替変動リスクを回避するための為替ヘッジは原則として行わない。","-"
"ETF","179A","グローバルＸ　超長期米国債　ＥＴＦ（為替ヘッジあり）","先進国","ICE US Treasury 25+ Year Bond Index （円建て、円ヘッジ）","313","1.20","22,179","70,730","0.91","2024/11/20","0.095","主として、「グローバルＸ　超長期米国債　マザーファンド」の受益証券を通じて、残存期間が２５年を超える米国国債に投資し、信託財産の１口当たりの純資産額の変動率を、ＩＣＥ　ＵＳ　Ｔｒｅａｓｕｒｙ　２５＋　Ｙｅａｒ　Ｂｏｎｄ　Ｉｎｄｅｘ　（円建て、円ヘッジ）の変動率に一致させることをめざす。マザーファンドにおいて、運用の効率化を図るため、先物取引、ＥＴＦ（上場投資信託証券）を利用することがある。このため、債券等の組入総額と先物取引等の買建玉の時価総額の合計額が、信託財産の純資産総額を超えることがある。実質組入外貨建資産について、為替変動リスクを低減するため、為替ヘッジを行う。","-"
"ETF","180A","グローバルＸ　超長期米国債　ＥＴＦ","先進国","ICE U.S. Treasury 25+ Year Bond Index （円換算）","307","0.72","801","2,610","1.12","2024/11/20","0.095","主として、「グローバルＸ　超長期米国債　マザーファンド」の受益証券を通じて、残存期間が２５年を超える米国国債に投資し、信託財産の１口当たりの純資産額の変動率を、ＩＣＥ　Ｕ．Ｓ．　Ｔｒｅａｓｕｒｙ　２５＋　Ｙｅａｒ　Ｂｏｎｄ　Ｉｎｄｅｘを円換算した値の変動率に一致させることをめざす。マザーファンドにおいて、運用の効率化を図るため、先物取引、ＥＴＦ（上場投資信託証券）を利用することがある。このため、債券等の組入総額と先物取引等の買建玉の時価総額の合計額が、信託財産の純資産総額を超えることがある。実質組入外貨建資産について、為替変動リスクを低減するため、為替ヘッジを行わない。","-"
"ETF","181A","ＭＡＸＩＳ米国国債１－３年上場投信（為替ヘッジなし）","先進国","ＩＣＥ米国債１-３年指数（円ベース）","-","-","-","-","0.52","2024/11/06","0.120","「米国国債１ー３年インデックスマザーファンド」受益証券への投資を通じて、主として米国の国債に投資を行い、信託財産の１口当たりの純資産額の変動率を、ＩＣＥ米国債１ー３年指数（円ベース）の変動率に一致させることを目的とした運用を行う。対象指数との連動を維持するため、先物取引等を利用し債券の実質投資比率が１００％を超える場合がある。実質組入外貨建資産については、原則として為替ヘッジを行わない。","-"
"ETF","2012","ｉシェアーズ　米国債０－３ヶ月　ＥＴＦ","先進国","ＦＴＳＥ米国債0-3 ヶ月インデックス（国内投信用、円ベース）","204","-0.63","550","2,700","0.00","2024/10/09","0.140","主として、残存期間が３ヶ月未満の米国の短期国債への投資を通じて、ＦＴＳＥ米国債０ー３ヶ月インデックス（国内投信用、円ベース）の動きに高位に連動する投資成果を目指す。効率的な運用を目的として、先物取引等を利用することがある。外貨建資産については、原則として為替ヘッジを行わない。","-"
"ETF","2013","ｉシェアーズ　米国高配当株　ＥＴＦ","先進国","Morningstar 配当利回りフォーカス指数（税引後配当込み、国内投信用、円建て）","228","-1.08","87,359","382,970","1.13","2024/11/06","0.110","米国株式市場に投資を行い、Ｍｏｒｎｉｎｇｓｔａｒ配当利回りフォーカス指数（税引後配当込み、国内投信用、円建て）の動きに高位に連動する投資成果を目指す。投資にあたっては、ブラックロック･グループが運用するＥＴＦを活用する。また、委託会社の判断により、米国の株式に投資する場合がある。効率的な運用を目指して、先物取引等を利用することがある。外貨建資産については、原則として為替ヘッジを行わない。","-"
"ETF","2014","ｉシェアーズ　米国連続増配株　ＥＴＦ","先進国","Morningstar 米国配当成長株式指数（税引後配当込み、国内投信用、円建て）","226","-1.99","17,736","78,010","0.69","2024/11/06","0.110","米国株式市場に投資を行い、Ｍｏｒｎｉｎｇｓｔａｒ米国配当成長株式指数（税引後配当込み、国内投信用、円建て）の動きに高位に連動する投資成果を目指す。投資にあたっては、ブラックロック･グループが運用するＥＴＦを活用する。また、委託会社の判断により、米国の株式に投資する場合がある。効率的な運用を目指して、先物取引等を利用することがある。外貨建資産については、原則として為替ヘッジを行わない。","-"
"ETF","2015","ｉＦｒｅｅＥＴＦ　米国国債７－１０年（為替ヘッジなし）","先進国","アクティブETF","2,030","-0.20","1,045","515","1.33","2024/11/21","0.100","主として、米国国債に投資し、残存期間の異なる国債の利息収入を確保するとともに、信託財産の着実な成長をめざして運用を行う。運用にあたっては、残存期間が７年程度から１０年程度までの米国国債に投資し、残存期間ごとの国債の投資金額がほぼ同程度となるように組入れることをめざす。為替変動リスクを回避するための為替ヘッジは原則として行わない。","-"
"ETF","2016","ｉＦｒｅｅＥＴＦ　米国国債７－１０年（為替ヘッジあり）","先進国","アクティブETF","1,989","0.56","15,911","8,011","1.11","2024/11/21","0.100","主として、米国国債に投資し、残存期間の異なる国債の利息収入を確保するとともに、信託財産の着実な成長をめざして運用を行う。運用にあたっては、残存期間が７年程度から１０年程度までの米国国債に投資し、残存期間ごとの国債の投資金額がほぼ同程度となるように組入れることをめざす。為替変動リスクを低減するため、為替ヘッジを行う。","-"
